Make,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,Popularity,MSRP,Vehicle Age,average_mpg
BMW,premium,425.0,6.0,MANUAL,rear wheel drive,4.0,Midsize,Sedan,3916,64000,8,21.5
Infiniti,premium,325.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,190,50250,17,18.5
Infiniti,premium,325.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,190,52750,17,17.0
Infiniti,premium,325.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,190,52150,16,18.5
Infiniti,premium,325.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,190,54650,16,17.0
Infiniti,premium,325.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,190,54650,15,17.0
Infiniti,premium,325.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,190,52150,15,18.5
BMW,premium,425.0,6.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,3916,64200,10,21.5
BMW,premium,425.0,6.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,3916,65700,9,21.5
BMW,premium,425.0,6.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,3916,66200,8,21.5
Infiniti,premium,420.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,190,60950,14,19.5
Infiniti,premium,420.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,190,58450,14,20.5
Porsche,premium,340.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,Midsize,4dr SUV,1715,49900,10,20.0
Porsche,premium,340.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,Midsize,4dr SUV,1715,52600,9,20.0
Porsche,premium,360.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,Midsize,4dr SUV,1715,67200,8,20.0
Porsche,premium,340.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,Midsize,4dr SUV,1715,54400,8,20.0
Porsche,premium,252.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,Midsize,4dr SUV,1715,47500,8,22.5
Dodge,regular,340.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Wagon,1851,32855,19,18.5
Dodge,regular,340.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Wagon,1851,30855,19,19.0
Dodge,regular,190.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Wagon,1851,22680,19,22.0
Dodge,regular,250.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Wagon,1851,29100,19,18.5
Dodge,premium,425.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Wagon,1851,37320,19,15.5
Dodge,regular,250.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Wagon,1851,29860,18,18.5
Dodge,regular,190.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Wagon,1851,23370,18,22.0
Dodge,regular,340.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Wagon,1851,31515,18,19.0
Dodge,regular,340.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Wagon,1851,33615,18,18.5
Dodge,premium,425.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Wagon,1851,37795,18,15.5
Dodge,premium,425.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Wagon,1851,38105,17,15.5
Dodge,regular,340.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Wagon,1851,33880,17,18.5
Dodge,regular,250.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Wagon,1851,27225,17,20.5
Dodge,regular,250.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Wagon,1851,29855,17,18.5
Dodge,regular,340.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Wagon,1851,31780,17,19.0
Dodge,regular,178.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Wagon,1851,23420,17,22.0
Chevrolet,regular,219.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,1385,20320,17,23.5
Chevrolet,regular,145.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,1385,17935,17,26.0
Chevrolet,regular,219.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,1385,19695,17,23.5
Chevrolet,regular,164.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,1385,23640,17,28.0
Chevrolet,regular,164.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,1385,25555,16,30.0
Chevrolet,regular,164.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,1385,25925,15,30.0
Chevrolet,regular,197.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,1385,23835,9,29.0
Chevrolet,regular,197.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,1385,22565,9,29.0
Chevrolet,regular,197.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,1385,28420,9,29.0
Chevrolet,regular,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr Hatchback,1385,24610,20,24.0
Chevrolet,regular,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr Hatchback,1385,21465,20,24.0
Chevrolet,regular,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr Hatchback,1385,20965,20,24.0
Chevrolet,regular,201.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr Hatchback,1385,23465,19,24.0
Chevrolet,regular,201.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr Hatchback,1385,20165,19,24.0
Chevrolet,regular,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr Hatchback,1385,23265,19,20.0
Chevrolet,regular,201.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr Hatchback,1385,19565,19,24.0
Chevrolet,regular,217.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr Hatchback,1385,20575,18,23.0
Chevrolet,regular,217.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr Hatchback,1385,19795,18,23.0
Chevrolet,regular,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr Hatchback,1385,23710,18,18.5
Chevrolet,regular,217.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr Hatchback,1385,23915,18,23.0
Chevrolet,regular,196.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,1385,28195,10,30.5
Chevrolet,regular,196.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,1385,25470,10,30.5
Chevrolet,premium,259.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,1385,30355,10,25.5
Chevrolet,regular,196.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,1385,22340,10,30.5
Chevrolet,premium,259.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,1385,27005,10,25.5
Chevrolet,regular,196.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,1385,23610,10,30.5
Chevrolet,regular,160.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,1385,21625,9,32.0
Chevrolet,premium,250.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,1385,28620,9,27.5
Chevrolet,regular,182.0,4.0,DIRECT_DRIVE,front wheel drive,4.0,Midsize,Sedan,1385,27770,9,46.5
Chevrolet,premium,250.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,1385,30920,9,27.5
Chevrolet,regular,160.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,1385,23120,9,32.0
Chevrolet,regular,160.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,1385,25020,9,32.0
Chevrolet,regular,160.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,1385,25125,8,31.5
Chevrolet,regular,182.0,4.0,DIRECT_DRIVE,front wheel drive,4.0,Midsize,Sedan,1385,27875,8,46.0
Chevrolet,regular,160.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,1385,21680,8,31.5
Chevrolet,premium,250.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,1385,30975,8,27.5
Chevrolet,regular,160.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,1385,23225,8,31.5
Lincoln,regular,300.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,61,38680,19,15.5
Lincoln,regular,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,61,42235,19,14.0
Lincoln,regular,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,61,41225,18,14.0
Lincoln,regular,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,61,41525,18,14.0
Lincoln,regular,300.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,61,38425,18,14.0
Lincoln,regular,300.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,61,38125,18,14.0
Lincoln,regular,300.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,61,38915,17,14.0
Lincoln,regular,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,61,42015,17,15.0
Lincoln,regular,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,61,41715,17,15.0
Lincoln,regular,300.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,61,38615,17,14.0
Lincoln,regular,280.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Coupe,61,2000,29,20.0
Lincoln,regular,280.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Coupe,61,2263,28,20.0
Lincoln,regular,280.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Coupe,61,2209,28,20.0
Lincoln,regular,280.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Coupe,61,2411,27,19.5
Lincoln,regular,290.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Coupe,61,2459,27,19.5
Toyota,regular,132.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,2031,19685,14,28.5
Toyota,regular,158.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,2031,20755,14,25.0
Toyota,regular,158.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,2031,19565,14,24.5
Toyota,regular,158.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,2031,21715,14,23.0
Toyota,regular,132.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,2031,18845,14,29.0
Toyota,regular,158.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,2031,21715,13,23.0
Toyota,regular,132.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,2031,18845,13,29.0
Toyota,regular,158.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,2031,20755,13,25.0
Toyota,regular,132.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,2031,19685,13,28.5
Toyota,regular,158.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,2031,19565,13,24.5
Toyota,regular,132.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,2031,20115,12,28.5
Toyota,regular,158.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,2031,22415,12,23.0
Toyota,regular,158.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,2031,20265,12,24.5
Toyota,regular,158.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,2031,21455,12,25.0
Toyota,regular,132.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,2031,19275,12,29.0
Nissan,premium,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,2009,34380,11,22.5
Nissan,premium,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,2009,31290,11,22.5
Nissan,premium,300.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,2009,36990,9,26.0
Nissan,premium,300.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,2009,34490,9,26.0
Nissan,premium,300.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,2009,32510,9,26.0
Nissan,premium,300.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,2009,39960,9,26.0
Nissan,premium,300.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,2009,37770,9,26.0
Nissan,premium,300.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,2009,34590,8,25.5
Nissan,premium,300.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,2009,37090,8,25.5
Nissan,premium,300.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,2009,40040,8,25.5
Nissan,premium,300.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,2009,32610,8,25.5
Nissan,premium,300.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,2009,37870,8,25.5
Mazda,premium,263.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,586,23700,14,21.5
Mazda,premium,263.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,586,24000,13,21.5
Mazda,premium,263.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,586,24200,12,21.5
Mazda,premium,274.0,4.0,MANUAL,all wheel drive,4.0,Midsize,Sedan,586,27995,19,20.0
Mazda,premium,274.0,4.0,MANUAL,all wheel drive,4.0,Midsize,Sedan,586,29925,19,20.0
Mazda,premium,274.0,4.0,MANUAL,all wheel drive,4.0,Midsize,Sedan,586,29925,18,20.0
Mazda,premium,274.0,4.0,MANUAL,all wheel drive,4.0,Midsize,Sedan,586,27995,18,20.0
Mazda,premium,178.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,586,25730,21,21.0
Mazda,premium,178.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,586,25780,20,21.0
Mazda,premium,178.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,586,26580,20,21.0
Mazda,premium,170.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,586,20480,22,24.0
Mazda,premium,170.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,586,19980,22,24.0
BMW,premium,315.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,3916,44990,24,19.0
BMW,premium,315.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,3916,45990,24,19.0
BMW,premium,315.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,3916,44990,23,21.0
BMW,premium,330.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,3916,49300,19,18.0
BMW,premium,330.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,3916,51300,19,18.0
Acura,premium,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,204,44565,10,22.5
Acura,premium,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,204,48840,10,22.5
Acura,premium,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,204,50840,10,22.5
Acura,premium,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,204,42565,10,24.0
Acura,premium,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,204,48840,10,24.0
Acura,premium,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,204,46840,10,24.0
Acura,premium,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,204,56780,10,22.5
Acura,premium,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,204,54780,10,24.0
Acura,premium,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,204,43015,9,23.0
Acura,premium,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,204,49440,9,23.0
Acura,premium,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,204,46515,9,22.0
Acura,premium,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,204,44515,9,23.0
Acura,premium,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,204,55230,9,22.5
Acura,premium,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,204,45015,9,22.0
Acura,premium,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,204,53230,9,23.5
Acura,premium,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,204,52640,9,22.0
Acura,premium,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,204,51440,9,22.0
Acura,premium,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,204,50640,9,22.0
Acura,premium,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,204,55230,9,23.5
Acura,premium,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,204,49440,9,22.0
Acura,premium,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,204,47440,9,23.0
Acura,premium,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,204,48640,9,23.0
Acura,premium,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,204,50640,9,23.0
Acura,premium,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,204,57230,9,22.5
Acura,premium,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,204,56400,8,22.5
Acura,premium,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,204,48360,8,23.0
Acura,premium,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,204,50360,8,22.0
Acura,premium,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,204,52360,8,22.0
Acura,premium,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,204,58400,8,22.5
Acura,premium,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,204,56400,8,23.5
Acura,premium,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,204,43950,8,23.0
Acura,premium,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,204,50360,8,23.0
Acura,premium,290.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,204,45950,8,22.0
Acura,premium,290.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,204,54400,8,23.5
Mercedes-Benz,premium,208.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Passenger Minivan,617,32500,9,21.5
Mercedes-Benz,premium,208.0,4.0,AUTOMATIC,rear wheel drive,3.0,Large,Cargo Minivan,617,28950,9,22.5
Chevrolet,regular,55.0,3.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,1385,2000,26,38.0
Chevrolet,regular,79.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,1385,2000,26,36.0
Chevrolet,regular,79.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,1385,2000,26,36.0
Chevrolet,regular,79.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,1385,2000,25,34.5
Chevrolet,regular,55.0,3.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,1385,2000,25,36.5
Chevrolet,regular,79.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,1385,2000,25,34.5
Chevrolet,regular,79.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,1385,12515,24,28.5
Mitsubishi,regular,116.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,436,2000,31,20.5
Mitsubishi,regular,116.0,6.0,MANUAL,four wheel drive,2.0,Compact,Regular Cab Pickup,436,2000,31,17.5
Mitsubishi,regular,151.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Extended Cab Pickup,436,2000,31,20.5
Mitsubishi,regular,116.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,436,2000,30,20.5
Mitsubishi,regular,116.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,436,2000,29,20.5
Mazda,regular,210.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,586,2381,25,21.0
Mazda,regular,210.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,586,2337,25,21.0
Mazda,regular,170.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,586,2138,25,20.5
Mazda,premium,210.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,586,31025,24,21.0
Mazda,regular,170.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,586,28025,24,20.5
Mazda,regular,170.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,586,28075,23,20.5
Mazda,premium,210.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,586,31075,23,21.0
Mazda,premium,210.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,586,31675,23,21.0
Mazda,regular,170.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,586,28875,23,20.5
Infiniti,premium,330.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,190,49850,13,20.5
Infiniti,premium,330.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,190,47700,13,22.0
Infiniti,premium,360.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,190,53700,13,29.5
Infiniti,premium,420.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,190,59200,13,20.0
Infiniti,premium,420.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,190,61700,13,19.5
Infiniti,premium,420.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,190,61200,12,20.0
Infiniti,premium,360.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,190,54750,12,29.5
Infiniti,premium,330.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,190,48700,12,22.0
Infiniti,premium,420.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,190,63700,12,19.5
Infiniti,premium,330.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,190,50850,12,20.5
Mitsubishi,regular,78.0,3.0,MANUAL,front wheel drive,4.0,Compact,Sedan,436,13995,8,36.5
Mitsubishi,regular,78.0,3.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,436,16995,8,38.5
Mitsubishi,regular,78.0,3.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,436,15195,8,38.5
Mitsubishi,regular,74.0,3.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,436,12995,11,38.0
Mitsubishi,regular,74.0,3.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,436,15195,11,40.5
Mitsubishi,regular,74.0,3.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,436,14195,11,38.0
Mitsubishi,regular,74.0,3.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,436,13995,11,40.5
Mitsubishi,regular,74.0,3.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,436,12995,10,38.0
Mitsubishi,regular,74.0,3.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,436,14295,10,38.0
Mitsubishi,regular,74.0,3.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,436,15395,10,40.5
Mitsubishi,regular,74.0,3.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,436,14095,10,40.5
Mitsubishi,regular,74.0,3.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,436,14945,10,40.5
Mitsubishi,regular,78.0,3.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,436,14795,8,37.0
Mitsubishi,regular,78.0,3.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,436,12995,8,37.0
Mitsubishi,regular,78.0,3.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,436,14195,8,40.0
Mitsubishi,regular,78.0,3.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,436,15995,8,40.0
Mitsubishi,regular,78.0,3.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,436,16495,8,40.0
Lincoln,regular,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,61,46030,10,24.5
Lincoln,regular,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,61,35595,10,22.5
Lincoln,regular,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,61,33100,10,24.5
Lincoln,regular,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,61,48525,10,22.5
Lincoln,regular,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,61,46455,9,24.5
Lincoln,regular,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,61,42955,9,22.5
Lincoln,regular,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,61,48950,9,22.5
Lincoln,regular,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,61,40460,9,24.5
Lincoln,regular,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,61,33260,9,24.5
Lincoln,regular,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,61,39585,9,22.5
Lincoln,regular,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,61,37090,9,24.5
Lincoln,regular,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,61,35755,9,22.5
Lincoln,regular,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,61,41895,8,22.0
Lincoln,regular,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,61,35720,8,24.5
Lincoln,regular,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,61,35130,8,22.0
Lincoln,regular,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,61,32720,8,24.5
Lincoln,regular,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,61,39485,8,24.5
Lincoln,regular,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,61,38125,8,22.0
Lincoln,regular,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,61,45475,8,24.5
Lincoln,regular,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,61,47880,8,22.0
Lincoln,regular,304.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,61,38850,11,23.5
Lincoln,regular,304.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,61,40845,11,22.0
Lincoln,premium,365.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,61,45840,11,21.0
